"-","list","n_deaths","sens_est","sens_lci","sens_uci"
"","public survey",239,0.0388239116309292,0.0246875322797232,0.0577434162841266
"","private survey",423,0.0687134502923977,0.0436938332816858,0.102198598695337
"","social media",697,0.113222871994802,0.0719966945563475,0.168398163807683
"","all lists",1359,0.220760233918129,0.140378060117756,0.328340178787147
